0.9999092022016288,4.539580754881622e-05,2.0609664742275356e-09,9.356773317276616e-14
4.539580754881622e-05,2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18
2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22
9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27

0.9933042170372395,2.245194731847588e-06,8.345422479103908e-11,3.788798741956053e-15
0.006692709622323854,2.0473525851297944e-09,2.2921104834260357e-14,3.8282143472367114e-19
8.259459833000199e-07,5.623075904975577e-13,4.219908197249236e-18,4.724391825943017e-23
6.832560966874924e-11,1.544383847841835e-16,1.1590023270787382e-21,8.697879067118427e-27

0.4999251875262673,5.6259168324827965e-08,1.7120906375768508e-12,7.772808888779067e-17
0.49990702977684004,1.0304226112180448e-09,2.8447624826578697e-15,1.7478824788230986e-20
0.00016770012591587794,1.712075091182605e-12,2.123859297754648e-18,5.863492496107406e-24
2.5277955673199342e-08,2.844659158229256e-15,3.5288497760778006e-21,4.377600285116742e-27

0.006687154391113857,3.746676479979552e-11,9.335095613151879e-16,4.23806912620549e-20
0.9924076383794607,1.3783252497050298e-11,9.383612585923909e-18,2.1210055471681198e-23
0.0009049586279167797,1.3854321599303052e-13,2.8409400813280616e-20,1.934106707303711e-26
2.4855011783444237e-07,1.392575714752334e-15,2.855588515083244e-22,5.855613939760309e-29

4.5288855587613206e-05,1.2633181762420049e-14,2.5770595426855884e-19,1.1699619746824154e-23
0.9974809656592589,9.334728875050568e-14,1.5671399820481594e-20,1.3031219019284848e-26
0.002472508114811158,5.676248300687979e-15,1.924031023529235e-22,3.230116250866883e-29
1.2373702302508306e-06,3.4516047763506954e-16,1.169961974682382e-23,3.965723513831533e-31

3.0388060741195365e-07,4.2202768173886146e-18,7.048420057634652e-23,3.1999051136745778e-27
0.9933007850247907,6.263446147559853e-16,2.5930276955865076e-23,7.932131892054089e-30
0.006692808043647057,2.3040884559931443e-16,1.290992471599173e-24,5.344628427841597e-32
6.10305095392022e-06,8.475882905306289e-17,4.749080267489134e-25,2.6609338093775613e-33

2.0242413474182097e-09,1.3996414589062044e-21,1.9138450369384838e-26,8.688606334087927e-31
0.9819844413291925,4.1722723859209495e-18,4.259456491602282e-26,4.793386804915419e-33
0.01798567242174088,9.285057073809781e-18,8.599694342041392e-27,8.779394177285537e-35
2.9884224825269127e-05,2.0663148732767768e-17,1.9137929022231784e-26,1.7725291144962858e-35

1.322907839947577e-11,4.55407995563532e-25,5.098351276241586e-30,2.3145743368909433e-34
0.9524373716351981,2.726716286460316e-20,6.864504759436342e-29,2.8418622174370407e-36
0.04741906453771034,3.670946034688188e-19,5.620181151199893e-29,1.4148798851158939e-37
0.00014356381386243652,4.942151428261167e-18,7.5663837171740175e-28,1.1584056738556564e-37

8.237947332584398e-14,1.4119087391916538e-28,1.2941209325131528e-33,5.875086547648251e-38
0.8802182547288917,1.6979674986014388e-22,1.054111027403586e-31,1.6054089596034604e-39
0.11912458681377125,1.3829088147086425e-20,3.499771860525317e-31,2.172684762585331e-40
0.0006571584572547278,1.1263094207481096e-18,2.850387512938951e-29,7.213567448030288e-40

4.597733846557681e-16,3.923268188317522e-32,2.9441190291232033e-37,1.33657335544752e-41
0.7290875960372577,9.476635772840662e-25,1.4507711083612406e-34,8.128375197608236e-43
0.2682163373952176,4.669221588741205e-22,1.953280215172163e-33,2.9902621253280146e-43
0.0026960665675241895,2.300566442286232e-19,9.623982991602253e-31,4.0260105911396695e-42

0.999088590916358,0.0009110508680478932,5.051945716520326e-08,2.293590220271746e-12
3.05629068765135e-07,2.0592750683042856e-09,3.7912447083001685e-13,4.678767666959827e-17
5.1045252593166915e-12,1.545408934181201e-14,4.244482266632787e-18,7.814337764063878e-22
1.2718440103583703e-16,1.1597716160443293e-19,3.1853252228364925e-23,8.74852999924639e-27

0.9999092022016288,4.539580754881622e-05,2.0609664742275356e-09,9.356773317276616e-14
4.539580754881622e-05,2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18
2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22
9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27

0.9933042170372395,2.24519473184758e-06,8.345422479103908e-11,3.788798741956026e-15
0.0066927096223238424,2.047352585129802e-09,2.2921104834260357e-14,3.828214347236684e-19
8.259459833000199e-07,5.623075904975577e-13,4.219908197249177e-18,4.7243918259429836e-23
