~row~,~data~,~completion_date~
~53~,~{"id":"5c6f97ffd8ae4f000192fe18","setup":{"condition":"none","side":"right","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Mac","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"54","gender":"Male","education":"3","problems":"No.","comments":"No comments."},"time_in_minutes":2.2489}~,~2023-01-20 18:22:33~
~54~,~{"id":"636182d3f52ff78fc3f7de50","setup":{"condition":"none","side":"right","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"0"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"28","gender":"Male","education":"2","problems":"no","comments":""},"time_in_minutes":1.6690166666666666}~,~2023-01-20 18:24:57~
~55~,~{"id":"5c44cf2da5487b00011d0b80","setup":{"condition":"none","side":"right","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","asses":"Yes","age":"54","gender":"Female","education":"3","problems":"NO ISSUES","comments":"NONE"},"time_in_minutes":1.99565}~,~2023-01-20 18:26:00~
~56~,~{"id":"5ddaa1e583e309a04100bd57","setup":{"condition":"none","side":"right","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Linux","screenH":768,"screenW":1366},"subject_information":{"language":"english","asses":"Yes","age":"20","gender":"Female","education":"1","problems":"","comments":""},"time_in_minutes":30.234266666666667}~,~2023-01-20 18:50:24~
~57~,~{"id":"559ecce6fdf99b16653fb880","setup":{"condition":"none","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":768,"screenW":1360},"subject_information":{"language":"English","asses":"Yes","age":"30","gender":"Male","education":"3","problems":"no","comments":""},"time_in_minutes":1.3060833333333333}~,~2023-01-20 19:15:08~
~58~,~{"id":"5f3716c55fa34618ff41e045","setup":{"condition":"none","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":800,"screenW":1280},"subject_information":{"language":"english","asses":"Yes","age":"20","gender":"Male","education":"1","problems":"no","comments":""},"time_in_minutes":0.8832666666666666}~,~2023-01-20 19:15:17~
~59~,~{"id":"62ead1ef3d160a9d666c0bac","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"27","gender":"Female","education":"3","problems":"no","comments":""},"time_in_minutes":0.76215}~,~2023-01-20 19:15:19~
~60~,~{"id":"5fc1457ff814c80256359fac","setup":{"condition":"none","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":720,"screenW":1280},"subject_information":{"language":"Cantonese","asses":"Yes","age":"37","gender":"Female","education":"3","problems":"no","comments":""},"time_in_minutes":1.33585}~,~2023-01-20 19:15:28~
~61~,~{"id":"5d09a5591c2bca0019509be7","setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"english","asses":"Yes","age":"24","gender":"Female","education":"2","problems":"no","comments":""},"time_in_minutes":1.2730166666666667}~,~2023-01-20 19:15:28~
~62~,~{"id":"6109799a92fb44f6c1a86e38","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Linux","screenH":909,"screenW":1616},"subject_information":{"language":"english","asses":"Confused","age":"21","gender":"Female","education":"2","problems":"","comments":""},"time_in_minutes":1.0101}~,~2023-01-20 19:15:38~
~63~,~{"id":"6340d654d98a9b43530b3657","setup":{"condition":"none","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":720,"screenW":1280},"subject_information":{"language":"English","asses":"Yes","age":"52","gender":"Male","education":"3","problems":"No","comments":""},"time_in_minutes":1.5121666666666667}~,~2023-01-20 19:15:42~
~64~,~{"id":"5b5fd1763131440001074d59","setup":{"condition":"none","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Safari","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"28","gender":"Male","education":"3","problems":" no","comments":"no"},"time_in_minutes":1.6586166666666666}~,~2023-01-20 19:15:45~
~65~,~{"id":"6108a7ad8389c7633a4edfc8","setup":{"condition":"none","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":720,"screenW":1280},"subject_information":{"language":"english and spanish","asses":"Confused","age":"19","gender":"Other","education":"1","problems":"","comments":""},"time_in_minutes":1.6973}~,~2023-01-20 19:15:47~
~66~,~{"id":"6138d887804227f040422bc3","setup":{"condition":"low","side":"right","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Safari","OS":"an unknown OS","screenH":1366,"screenW":1024},"subject_information":{"language":"English","asses":"Yes","age":"19","gender":"Female","education":"1","problems":"No","comments":""},"time_in_minutes":1.2773833333333333}~,~2023-01-20 19:15:51~
~67~,~{"id":"6104312c45e34d934bd27512","setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":720,"screenW":1280},"subject_information":{"language":"english","asses":"Yes","age":"21","gender":"Female","education":"2","problems":"no","comments":""},"time_in_minutes":1.5421333333333334}~,~2023-01-20 19:15:51~
~68~,~{"id":"574b79285e549100063c292e","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"39","gender":"Male","education":"3","problems":"There were no bugs or problems. ","comments":""},"time_in_minutes":1.0346833333333334}~,~2023-01-20 19:16:02~
~69~,~{"id":"5c7a402a2e2df80016d43367","setup":{"condition":"low","side":"left","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1440,"screenW":2560},"subject_information":{"language":"english","asses":"Yes","age":"27","gender":"Female","education":"1","problems":"no","comments":""},"time_in_minutes":1.4580166666666667}~,~2023-01-20 19:16:03~
~70~,~{"id":"607ce9df61f8f44b9403edfc","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":821,"screenW":1231},"subject_information":{"language":"English","asses":"Yes","age":"34","gender":"Female","education":"3","problems":"None that I was aware of","comments":"None"},"time_in_minutes":1.82255}~,~2023-01-20 19:16:17~
~71~,~{"id":"5c5924c553fba80001bd7ad9","setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"36","gender":"Female","education":"3","problems":"no issues at all.","comments":"everything was clear and easy to understand."},"time_in_minutes":2.3922166666666667}~,~2023-01-20 19:16:24~
~72~,~{"id":"5fb3ee1e63363a000b7038cb","setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":672,"screenW":1076},"subject_information":{"language":"English","asses":"Yes","age":"64","gender":"Female","education":"3","problems":"no","comments":"no issues"},"time_in_minutes":2.122133333333333}~,~2023-01-20 19:16:34~
~73~,~{"id":"5adb8015f6b58c0001fa382f","setup":{"condition":"none","side":"left","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Safari","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"30","gender":"Male","education":"2","problems":"None","comments":"Thank you"},"time_in_minutes":3.6864166666666667}~,~2023-01-20 19:17:27~
~74~,~{"id":"62b66f9e7e9410854b1a987c","setup":{"condition":"none","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"0"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Safari","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"58","gender":"Female","education":"3","problems":"no","comments":"no"},"time_in_minutes":3.294216666666667}~,~2023-01-20 19:17:36~
~75~,~{"id":"626f66da6044100d5c238a8c","setup":{"condition":"none","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"0"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","asses":"Yes","age":"29","gender":"Male","education":"4","problems":"No","comments":"I thought it was a cool survey. A stanchion can be very welcoming or rejecting depending on how you look at it."},"time_in_minutes":4.495983333333333}~,~2023-01-20 19:18:54~
~76~,~{"id":"600b21eaa7a22214843aff36","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Linux","screenH":768,"screenW":1366},"subject_information":{"language":"English","asses":"Yes","age":"58","gender":"Female","education":"2","problems":"No.","comments":"I would not walk through this door, even though it is physically possible."},"time_in_minutes":2.5037}~,~2023-01-20 19:19:06~
~77~,~{"id":"60b471c516aa6d9ce35bbb4d","setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"27","gender":"Male","education":"3","problems":"","comments":""},"time_in_minutes":0.84845}~,~2023-01-20 19:52:23~
~78~,~{"id":"60ff12e2b9f77938fde8e647","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"20","gender":"Female","education":"2","problems":"no","comments":""},"time_in_minutes":0.63975}~,~2023-01-20 19:52:32~
~79~,~{"id":"6088acc5decc809dbe82850b","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","asses":"Yes","age":"51","gender":"Male","education":"3","problems":"none","comments":"none"},"time_in_minutes":1.1642333333333332}~,~2023-01-20 19:52:56~
~80~,~{"id":"5c45b1aa3854d5000129a075","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":900,"screenW":1600},"subject_information":{"language":"english","asses":"No","age":"38","gender":"Male","education":"1","problems":"no","comments":""},"time_in_minutes":0.95395}~,~2023-01-20 19:53:05~
