0.9999092022016288,4.539580754881622e-05,2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40
4.539580754881622e-05,2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44
2.0609664742275356e-09,9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48
9.356773317276616e-14,4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53
4.247968514078508e-18,1.928574721724114e-22,8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53,3.4807907630673523e-57
1.928574721724114e-22,8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53,3.4807907630673523e-57,1.5802765616116384e-61
8.755715690797854e-27,3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53,3.4807907630673523e-57,1.5802765616116384e-61,7.174444490246946e-66
3.9750887738250915e-31,1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53,3.4807907630673523e-57,1.5802765616116384e-61,7.174444490246946e-66,3.2571927594205774e-70
1.8046875113130119e-35,8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53,3.4807907630673523e-57,1.5802765616116384e-61,7.174444490246946e-66,3.2571927594205774e-70,1.4787632250056844e-74
8.193268625684431e-40,3.71973820131244e-44,1.6887585307441653e-48,7.666951868158221e-53,3.4807907630673523e-57,1.5802765616116384e-61,7.174444490246946e-66,3.2571927594205774e-70,1.4787632250056844e-74,6.713574655060365e-79

