0.39961268484571355,0.1470092911860608,0.054081695888537895,0.01989554406107921,0.007319161630991626,0.002692569090652662,0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05
0.1470092911860608,0.054081695888537895,0.01989554406107921,0.007319161630991626,0.002692569090652662,0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05
0.054081695888537895,0.01989554406107921,0.007319161630991626,0.002692569090652662,0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06
0.01989554406107921,0.007319161630991626,0.002692569090652662,0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06
0.007319161630991626,0.002692569090652662,0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06,9.032563029594186e-07
0.002692569090652662,0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06,9.032563029594186e-07,3.3228942396729393e-07
0.0009905408123848,0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06,9.032563029594186e-07,3.3228942396729393e-07,1.2224244759626858e-07
0.00036439960051762673,0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06,9.032563029594186e-07,3.3228942396729393e-07,1.2224244759626858e-07,4.49704833091446e-08
0.00013405512140152135,4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06,9.032563029594186e-07,3.3228942396729393e-07,1.2224244759626858e-07,4.49704833091446e-08,1.6543716268977792e-08
4.931612314736153e-05,1.814238782419339e-05,6.6742114942798436e-06,2.455305194775686e-06,9.032563029594186e-07,3.3228942396729393e-07,1.2224244759626858e-07,4.49704833091446e-08,1.6543716268977792e-08,6.086093095930449e-09

0.39728983264124335,0.1341486293150708,0.04550629881249264,0.015554745888057967,0.005365144076113079,0.0018684257382452518,0.0006570917877974439,0.0002333563337745611,8.36646907918604e-05,3.0261271220099792e-05
0.15923542753920192,0.053767332027529126,0.018155042744158457,0.00615860783883863,0.0021051059404338652,0.0007260932931459996,0.0002528639264919987,8.892770321401943e-05,3.158134552643781e-05,1.132278462522005e-05
0.06352804048667056,0.021550171687321,0.0072766171088226575,0.002457017851953502,0.0008334769362124514,0.00028489510869169384,9.826604148411905e-05,3.4221411112116724e-05,1.2035055902050773e-05,4.274070341813792e-06
0.025152727723288696,0.00859758535273056,0.002916498589101222,0.0009847830374268979,0.00033252120691154173,0.00011279883723349656,3.8556360227516085e-05,1.3298862556793982e-05,4.631364365614881e-06,1.6287676992725e-06
0.009869102450417515,0.003404051530604676,0.0011635566488627429,0.0003947051626151962,0.0001332758912967812,4.500185171955387e-05,1.526566258575583e-05,5.218035931963749e-06,1.7998053308484938e-06,6.267870081924429e-07
0.00383525496996675,0.0013356377754184018,0.00046068827804640914,0.00015747026863568335,5.3417534977480894e-05,1.8036930497261905e-05,6.090338348637881e-06,2.065982769837827e-06,7.061843707911362e-07,2.435771642211463e-07
0.001475893701326693,0.0005190453176450757,0.00018075891663776837,6.234737859319806e-05,2.1311283407155714e-05,7.229277225979042e-06,2.4410330975660286e-06,8.2423766541971e-07,2.796003633179644e-07,9.557166183828736e-08
0.0005624352890880395,0.00019974049209617995,7.024514507613381e-05,2.4463059180715578e-05,8.437800140970766e-06,2.8841685760431324e-06,9.783762809738638e-07,3.3035790564904453e-07,1.1154843790386049e-07,3.783979436269646e-08
0.0002123053707942383,7.611733915099558e-05,2.7031936071656866e-05,9.5066466048755e-06,3.3107150430561553e-06,1.1419320719722052e-06,3.903297711409346e-07,1.324088310975814e-07,4.4709080730467535e-08,1.509643943832066e-08
7.943777281517349e-05,2.873240748909232e-05,1.0301361653217293e-05,3.658374724691683e-06,1.2865847109012038e-06,4.4805655806772e-07,1.5454370039733038e-07,5.282539013304058e-08,1.7919586659619957e-08,6.050716103906428e-09

0.39035822856433194,0.12098050635658945,0.03784255311472852,0.012018706335625648,0.0038867726902710193,0.0012813640310741527,0.00043079177942102845,0.00014768928781843028,5.1604635251965515e-05,1.835156515484746e-05
