~key~,~unique_id~,~results~,~completion_date~
~320~,~EkVMZoB~,~{"setup":{"condition":"none","side":"right","object":"rulers","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"english","enjoyment":"1","asses":"Yes","age":"29","gender":"Male","education":"1","problems":"no","fairprice":"what is paid","comments":""},"time_in_minutes":1.0150333333333332}~,~2019-09-23 13:01:26~
